Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LandContour,Utilities,LandSlope,Neighborhood,BldgType,HouseStyle,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,ExterCond,BsmtQual,BsmtCond,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageCars,GarageArea,GarageQual,PavedDrive,OpenPorchSF,PoolArea,PoolQC,Fence,MoSold,YrSold,SaleType,SaleCondition,SalePrice
304,20,RL,70,9800,Pave,NA,Lvl,AllPub,Gtl,CollgCr,1Fam,1Story,7,1972,1972,Gable,CompShg,VinylSd,TA,TA,TA,894,GasA,TA,Y,SBrkr,894,0,894,1,0,3,TA,5,Typ,0,NA,1975,2,552,TA,Y,0,0,NA,GdWo,7,2006,WD,Abnorml,149900
305,75,RM,87,18386,Pave,NA,Lvl,AllPub,Gtl,OldTown,1Fam,2.5Fin,9,1880,2002,Gable,CompShg,CemntBd,TA,TA,TA,1470,GasA,Ex,Y,SBrkr,1675,1818,3493,3,0,3,Gd,10,Typ,1,Ex,2003,3,870,TA,Y,0,0,NA,NA,5,2008,WD,Normal,295000
306,20,RL,80,10386,Pave,NA,Lvl,AllPub,Gtl,CollgCr,1Fam,1Story,5,2004,2005,Gable,CompShg,CemntBd,TA,Gd,TA,2000,GasA,Ex,Y,SBrkr,2000,0,2000,2,0,3,Gd,8,Typ,0,NA,2004,3,888,TA,Y,0,0,NA,NA,7,2007,WD,Normal,305900
307,60,RL,116,13474,Pave,NA,Lvl,AllPub,Gtl,SawyerW,1Fam,2Story,5,1990,1991,Gable,CompShg,HdBoard,TA,Gd,TA,700,GasA,Gd,Y,SBrkr,1122,1121,2243,2,1,4,Gd,8,Typ,1,TA,1990,3,746,TA,Y,44,0,NA,NA,6,2007,WD,Normal,225000
308,50,RM,NA,7920,Pave,Grvl,Lvl,AllPub,Gtl,IDOTRR,1Fam,1.5Fin,7,1920,1950,Gable,CompShg,MetalSd,Fa,TA,TA,319,GasA,TA,Y,FuseA,1035,371,1406,1,0,3,Fa,6,Typ,0,NA,NA,0,0,NA,N,144,0,NA,MnPrv,3,2008,WD,Normal,89500
309,30,RL,NA,12342,Pave,NA,Lvl,AllPub,Gtl,Edwards,1Fam,1Story,5,1940,1950,Gable,CompShg,VinylSd,TA,TA,TA,861,GasA,Ex,Y,SBrkr,861,0,861,1,0,1,TA,4,Typ,0,NA,1961,2,539,TA,Y,0,0,NA,NA,3,2009,WD,Normal,82500
310,20,RL,90,12378,Pave,NA,Lvl,AllPub,Gtl,NridgHt,1Fam,1Story,5,2003,2004,Gable,CompShg,VinylSd,TA,Ex,TA,1896,GasA,Ex,Y,SBrkr,1944,0,1944,2,0,3,Ex,8,Typ,3,Ex,2003,3,708,TA,Y,175,0,NA,NA,11,2006,WD,Normal,360000
311,60,RL,NA,7685,Pave,NA,Lvl,AllPub,Gtl,Gilbert,1Fam,2Story,5,1993,1994,Gable,CompShg,HdBoard,TA,Gd,TA,697,GasA,Gd,Y,SBrkr,697,804,1501,2,1,3,Gd,6,Typ,1,TA,1993,2,420,TA,Y,63,0,NA,NA,5,2006,WD,Normal,165600
312,20,RL,50,8000,Pave,NA,Lvl,AllPub,Gtl,"NAmes",1Fam,1Story,6,1948,2002,Gable,CompShg,VinylSd,Gd,TA,TA,972,GasA,Ex,Y,SBrkr,972,0,972,1,0,2,TA,5,Typ,1,Gd,1948,1,240,TA,Y,0,0,NA,NA,5,2009,WD,Normal,132000
313,190,RM,65,7800,Pave,NA,Lvl,AllPub,Gtl,OldTown,2fmCon,1.5Fin,7,1939,1950,Gable,CompShg,MetalSd,TA,Gd,TA,793,GasA,TA,Y,SBrkr,793,325,1118,1,0,3,TA,5,Typ,1,Gd,1939,2,410,TA,Y,0,0,NA,MnPrv,5,2006,WD,Normal,119900
314,20,RL,150,215245,Pave,NA,Low,AllPub,Sev,Timber,1Fam,1Story,5,1965,1965,Hip,CompShg,BrkFace,TA,Gd,TA,2136,GasW,TA,Y,SBrkr,2036,0,2036,2,0,3,TA,8,Typ,2,Gd,1965,2,513,TA,Y,0,0,NA,NA,6,2009,WD,Normal,375000
315,70,RM,60,9600,Pave,Grvl,Lvl,AllPub,Gtl,OldTown,1Fam,2Story,7,1925,1990,Gable,CompShg,Wd Sdng,TA,TA,Gd,728,GasA,Ex,Y,SBrkr,832,809,1641,1,1,3,Ex,6,Typ,1,Gd,1925,2,546,Fa,Y,0,0,NA,NA,8,2006,WD,Normal,178000
316,60,RL,71,7795,Pave,NA,Lvl,AllPub,Gtl,Gilbert,1Fam,2Story,5,2004,2005,Gable,CompShg,VinylSd,TA,Gd,TA,716,GasA,Ex,Y,SBrkr,716,716,1432,2,1,3,Gd,6,Typ,1,Gd,2004,2,432,TA,Y,51,0,NA,NA,7,2009,WD,Normal,188500
317,60,RL,94,13005,Pave,NA,Lvl,AllPub,Gtl,NWAmes,1Fam,2Story,7,1980,1980,Gable,CompShg,CemntBd,TA,Gd,TA,845,GasA,TA,Y,SBrkr,1153,1200,2353,2,1,4,Ex,10,Typ,1,TA,1983,2,484,TA,Y,195,0,NA,GdPrv,8,2009,WD,Normal,260000
318,60,FV,75,9000,Pave,NA,Lvl,AllPub,Gtl,Somerst,1Fam,2Story,5,2006,2006,Gable,CompShg,VinylSd,TA,Gd,TA,1088,GasA,Ex,Y,SBrkr,1088,871,1959,2,1,3,Gd,8,Typ,1,Gd,2006,3,1025,TA,Y,46,0,NA,NA,12,2007,WD,Normal,270000
319,60,RL,90,9900,Pave,NA,Low,AllPub,Mod,NoRidge,1Fam,2Story,5,1993,1993,Gable,CompShg,HdBoard,TA,Gd,TA,1347,GasA,Ex,Y,SBrkr,1372,1274,2646,2,1,4,Gd,9,Typ,1,TA,1993,3,656,TA,Y,60,0,NA,NA,4,2009,WD,Normal,260000
320,80,RL,NA,14115,Pave,NA,Lvl,AllPub,Gtl,NWAmes,1Fam,SLvl,5,1980,1980,Gable,CompShg,Plywood,TA,Gd,TA,1372,GasA,TA,Y,SBrkr,1472,0,1472,2,0,3,TA,6,Typ,2,TA,1980,2,588,TA,Y,48,0,NA,NA,6,2009,WD,Normal,187500
321,60,RL,111,16259,Pave,NA,Lvl,AllPub,Gtl,NridgHt,1Fam,2Story,5,2006,2006,Gable,CompShg,VinylSd,TA,Ex,Gd,1249,GasA,Ex,Y,SBrkr,1249,1347,2596,3,1,4,Gd,9,Typ,0,NA,2006,3,840,TA,Y,154,0,NA,NA,9,2006,New,Partial,342643
322,60,RL,99,12099,Pave,NA,Lvl,AllPub,Gtl,NridgHt,1Fam,2Story,5,2004,2004,Gable,CompShg,VinylSd,TA,Ex,TA,1136,GasA,Ex,Y,SBrkr,1136,1332,2468,2,1,4,Gd,10,Typ,1,Gd,2004,3,872,TA,Y,154,0,NA,NA,6,2007,WD,Normal,354000
323,60,RL,86,10380,Pave,NA,Lvl,AllPub,Gtl,SawyerW,1Fam,2Story,5,1986,1987,Gable,CompShg,Plywood,TA,TA,TA,1502,GasA,Ex,Y,SBrkr,1553,1177,2730,2,1,4,Gd,8,Typ,1,TA,1987,2,576,TA,Y,96,0,NA,MnPrv,8,2007,WD,Normal,301000
324,20,RM,49,5820,Pave,NA,Lvl,AllPub,Gtl,OldTown,1Fam,1Story,8,1955,2005,Gable,CompShg,VinylSd,Gd,TA,TA,1162,GasA,Ex,Y,SBrkr,1163,0,1163,1,0,3,TA,6,Typ,0,NA,1955,1,220,Fa,Y,98,0,NA,NA,7,2006,WD,Normal,126175
325,80,RL,96,11275,Pave,NA,Lvl,AllPub,Gtl,"NAmes",1Fam,SLvl,7,1967,2007,Mansard,WdShake,Wd Sdng,Gd,Gd,TA,710,GasA,Ex,Y,SBrkr,1898,1080,2978,2,1,5,Gd,11,Typ,1,Gd,1961,2,564,TA,Y,0,0,NA,NA,6,2010,WD,Normal,242000
326,45,RM,50,5000,Pave,NA,Lvl,AllPub,Gtl,IDOTRR,1Fam,1.5Unf,6,1941,1950,Gable,CompShg,MetalSd,TA,TA,TA,720,GasA,Po,N,FuseF,803,0,803,1,0,2,TA,5,Typ,0,NA,1941,2,360,TA,Y,0,0,NA,NA,12,2007,WD,Normal,87000
327,120,RL,32,10846,Pave,NA,Lvl,AllPub,Gtl,Veenker,TwnhsE,1Story,5,1993,1993,Gable,CompShg,BrkFace,TA,Gd,TA,1719,GasA,Ex,Y,SBrkr,1719,0,1719,1,1,1,Gd,6,Typ,2,Gd,1993,2,473,TA,Y,30,0,NA,NA,5,2008,Con,Normal,324000
328,20,RL,80,11600,Pave,NA,Lvl,AllPub,Gtl,"NAmes",1Fam,1Story,5,1960,1960,Hip,CompShg,Wd Sdng,TA,TA,TA,1383,GasA,TA,Y,SBrkr,1383,0,1383,1,1,3,TA,7,Typ,0,NA,1960,1,292,TA,Y,45,0,NA,NA,4,2006,WD,Normal,145250
329,75,RL,NA,11888,Pave,Pave,Bnk,AllPub,Gtl,BrkSide,1Fam,2.5Unf,6,1916,1994,Gable,CompShg,Wd Sdng,TA,TA,TA,844,GasA,Gd,N,FuseA,1445,689,2134,2,0,5,Gd,10,Typ,0,NA,1930,2,441,TA,Y,60,0,NA,NA,7,2009,WD,Normal,214500
330,70,RM,60,6402,Pave,NA,Lvl,AllPub,Gtl,IDOTRR,1Fam,2Story,5,1920,1950,Gable,CompShg,Wd Sdng,TA,TA,TA,596,GasA,TA,N,SBrkr,596,596,1192,1,0,3,TA,6,Typ,0,NA,1920,1,189,Fa,N,0,0,NA,GdWo,7,2009,WD,Normal,78000
331,90,RL,NA,10624,Pave,NA,Lvl,AllPub,Gtl,"NAmes",Duplex,1Story,4,1964,1964,Gable,CompShg,HdBoard,TA,TA,TA,1728,GasA,TA,Y,SBrkr,1728,0,1728,2,0,6,TA,10,Typ,0,NA,2002,1,352,TA,Y,0,0,NA,NA,11,2007,WD,Normal,119000
332,20,RL,70,8176,Pave,NA,Lvl,AllPub,Gtl,"NAmes",1Fam,1Story,6,1958,1992,Gable,CompShg,Wd Sdng,TA,TA,TA,1056,GasA,Fa,Y,SBrkr,1056,0,1056,1,0,3,TA,6,Typ,0,NA,1958,1,308,TA,Y,0,0,NA,NA,8,2007,WD,Normal,139000
333,20,RL,85,10655,Pave,NA,Lvl,AllPub,Gtl,NridgHt,1Fam,1Story,5,2003,2004,Gable,CompShg,VinylSd,TA,Gd,TA,3206,GasA,Ex,Y,SBrkr,1629,0,1629,2,0,3,Gd,7,Typ,1,Gd,2003,3,880,TA,Y,0,0,NA,NA,10,2009,WD,Normal,284000
334,120,RM,59,8198,Pave,NA,Lvl,AllPub,Gtl,NridgHt,TwnhsE,1Story,5,2004,2004,Gable,CompShg,VinylSd,TA,Gd,TA,1358,GasA,Ex,Y,SBrkr,1358,0,1358,2,0,2,Gd,6,Typ,1,Gd,2004,2,484,TA,Y,30,0,NA,NA,7,2008,WD,Normal,207000
335,60,RL,59,9042,Pave,NA,Lvl,AllPub,Gtl,Gilbert,1Fam,2Story,5,1998,1998,Gable,CompShg,VinylSd,TA,Gd,TA,943,GasA,Gd,Y,SBrkr,943,695,1638,2,1,3,TA,7,Typ,2,TA,1998,2,472,TA,Y,38,0,NA,NA,7,2008,WD,Normal,192000
336,190,RL,NA,164660,Grvl,NA,HLS,AllPub,Sev,Timber,2fmCon,1.5Fin,6,1965,1965,Gable,CompShg,Plywood,TA,TA,TA,1499,GasA,Ex,Y,SBrkr,1619,167,1786,2,0,3,TA,7,Typ,2,Gd,1965,2,529,TA,Y,0,0,NA,NA,8,2008,WD,Normal,228950
337,20,RL,86,14157,Pave,NA,HLS,AllPub,Gtl,StoneBr,1Fam,1Story,5,2005,2006,Hip,CompShg,VinylSd,TA,Ex,TA,1922,GasA,Ex,Y,SBrkr,1922,0,1922,2,0,3,Gd,8,Typ,1,Gd,2005,3,676,TA,Y,51,0,NA,NA,7,2007,WD,Normal,377426
338,20,RL,70,9135,Pave,NA,Lvl,AllPub,Gtl,CollgCr,1Fam,1Story,5,2002,2003,Gable,CompShg,VinylSd,TA,Gd,TA,1536,GasA,Ex,Y,SBrkr,1536,0,1536,2,0,3,Gd,7,Typ,0,NA,2002,2,532,TA,Y,74,0,NA,NA,12,2008,WD,Normal,214000
339,20,RL,91,14145,Pave,NA,Lvl,AllPub,Gtl,NWAmes,1Fam,1Story,7,1984,1998,Gable,CompShg,Wd Sdng,TA,Gd,TA,1208,GasA,Ex,Y,SBrkr,1621,0,1621,2,0,3,Gd,8,Typ,0,NA,1984,2,440,TA,Y,45,0,NA,NA,5,2006,WD,Normal,202500
340,20,RL,66,12400,Pave,NA,Lvl,AllPub,Gtl,"NAmes",1Fam,1Story,7,1958,1998,Hip,CompShg,Wd Sdng,TA,TA,Fa,1215,GasA,TA,Y,FuseA,1215,0,1215,1,0,3,TA,6,Typ,0,NA,1958,1,297,TA,Y,0,0,NA,NA,6,2009,WD,Normal,155000
341,60,RL,85,14191,Pave,NA,Lvl,AllPub,Gtl,Timber,1Fam,2Story,5,2002,2002,Gable,CompShg,VinylSd,TA,Gd,TA,967,GasA,Ex,Y,SBrkr,993,915,1908,2,1,4,Gd,9,Typ,0,NA,2002,2,431,TA,Y,0,0,NA,NA,4,2010,WD,Normal,202900
342,20,RH,60,8400,Pave,NA,Lvl,AllPub,Gtl,SawyerW,1Fam,1Story,4,1950,1950,Gable,CompShg,Wd Sdng,Fa,TA,Fa,721,GasA,Gd,Y,SBrkr,841,0,841,1,0,2,TA,4,Typ,0,NA,1950,1,294,TA,N,0,0,NA,NA,9,2009,WD,Normal,82000
343,90,RL,NA,8544,Pave,NA,Lvl,AllPub,Gtl,"NAmes",Duplex,1Story,4,1949,1950,Gable,CompShg,Stucco,TA,NA,NA,0,Wall,Fa,N,FuseA,1040,0,1040,2,0,2,TA,6,Typ,0,NA,1949,2,400,TA,Y,0,0,NA,NA,5,2006,WD,Normal,87500
344,120,RL,63,8849,Pave,NA,Lvl,AllPub,Gtl,NridgHt,TwnhsE,1Story,5,2005,2005,Hip,CompShg,MetalSd,TA,Ex,TA,1684,GasA,Ex,Y,SBrkr,1684,0,1684,2,0,2,Ex,6,Typ,1,Ex,2005,2,564,TA,Y,72,0,NA,NA,7,2008,WD,Normal,266000
345,160,RM,36,2592,Pave,NA,Lvl,AllPub,Gtl,MeadowV,TwnhsE,2Story,3,1976,1976,Gable,CompShg,CemntBd,TA,Gd,TA,536,GasA,TA,Y,SBrkr,536,576,1112,1,1,3,TA,4,Typ,0,NA,1976,1,336,TA,Y,0,0,NA,NA,4,2010,WD,Normal,85000
346,50,RL,65,6435,Pave,NA,Lvl,AllPub,Gtl,BrkSide,1Fam,1.5Fin,5,1939,1950,Gable,CompShg,MetalSd,TA,TA,TA,972,GasA,Gd,Y,SBrkr,972,605,1577,1,0,3,Fa,6,Typ,1,Gd,1939,1,312,TA,Y,0,0,NA,NA,10,2006,WD,Normal,140200
347,20,RL,NA,12772,Pave,NA,Lvl,AllPub,Gtl,"NAmes",1Fam,1Story,8,1960,1998,Hip,CompShg,MetalSd,Gd,TA,TA,958,GasA,TA,Y,SBrkr,958,0,958,1,0,2,TA,5,Typ,0,NA,1960,1,301,TA,Y,0,0,NA,NA,4,2007,WD,Normal,151500
348,20,RL,NA,17600,Pave,NA,Lvl,AllPub,Gtl,"NAmes",1Fam,1Story,5,1960,1960,Gable,CompShg,Wd Sdng,TA,TA,TA,1478,GasA,Ex,Y,FuseA,1478,0,1478,2,0,3,TA,6,Typ,2,Gd,1960,2,498,TA,Y,40,0,NA,NA,12,2009,WD,Normal,157500
349,160,RL,36,2448,Pave,NA,Lvl,AllPub,Gtl,NridgHt,Twnhs,2Story,5,2003,2004,Gable,CompShg,VinylSd,TA,Gd,TA,764,GasA,Ex,Y,SBrkr,764,862,1626,2,1,2,Gd,6,Typ,0,NA,2003,2,474,TA,Y,27,0,NA,NA,10,2008,WD,Normal,154000
350,60,RL,56,20431,Pave,NA,Lvl,AllPub,Gtl,NridgHt,1Fam,2Story,5,2005,2006,Hip,CompShg,CemntBd,TA,Ex,TA,1848,GasA,Ex,Y,SBrkr,1848,880,2728,2,1,4,Ex,10,Typ,2,Ex,2006,3,706,TA,Y,0,0,NA,NA,4,2006,New,Partial,437154
351,120,RL,68,7820,Pave,NA,Lvl,AllPub,Gtl,NridgHt,TwnhsE,1Story,5,2007,2007,Hip,CompShg,MetalSd,TA,Ex,TA,1869,GasA,Ex,Y,SBrkr,1869,0,1869,2,0,2,Ex,6,Typ,1,Gd,2007,2,617,TA,Y,54,0,NA,NA,12,2007,New,Partial,318061
352,120,RL,NA,5271,Pave,NA,Low,AllPub,Mod,ClearCr,1Fam,1Story,5,1986,1986,Gable,CompShg,Wd Sdng,TA,Gd,TA,1453,GasA,Gd,Y,SBrkr,1453,0,1453,1,1,2,Gd,6,Typ,1,TA,1986,2,445,TA,Y,80,0,NA,NA,12,2006,WD,Abnorml,190000
353,50,RL,60,9084,Pave,NA,Lvl,AllPub,Gtl,Edwards,1Fam,1.5Fin,6,1941,1950,Gable,CompShg,VinylSd,TA,TA,Fa,616,GasA,TA,N,SBrkr,616,495,1111,1,0,3,TA,5,Typ,0,NA,1941,1,200,TA,Y,0,0,NA,NA,3,2008,ConLw,Normal,95000
354,30,RM,60,8520,Pave,NA,Lvl,AllPub,Gtl,OldTown,1Fam,1Story,8,1928,2003,Gable,CompShg,VinylSd,Gd,TA,TA,624,GasA,Gd,Y,SBrkr,720,0,720,1,0,2,TA,5,Typ,0,NA,2005,2,484,TA,Y,0,0,NA,NA,5,2010,WD,Normal,105900
355,50,RL,60,8400,Pave,NA,Bnk,AllPub,Gtl,SWISU,1Fam,1.5Fin,5,1940,2000,Gable,CompShg,Wd Sdng,TA,TA,TA,940,GasA,Ex,Y,SBrkr,1192,403,1595,1,0,2,TA,6,Typ,2,Gd,1940,1,240,TA,Y,0,0,NA,NA,6,2006,WD,Normal,140000
356,20,RL,105,11249,Pave,NA,Lvl,AllPub,Gtl,CollgCr,1Fam,1Story,5,1995,1995,Gable,CompShg,VinylSd,Gd,Gd,Gd,1200,GasA,Ex,Y,SBrkr,1200,0,1200,2,0,3,Gd,6,Typ,0,NA,1995,2,521,TA,Y,26,0,NA,NA,8,2007,WD,Normal,177500
357,20,RL,NA,9248,Pave,NA,Lvl,AllPub,Gtl,Gilbert,1Fam,1Story,6,1992,1992,Gable,CompShg,HdBoard,TA,Gd,TA,1158,GasA,Gd,Y,SBrkr,1167,0,1167,2,0,3,Gd,6,Typ,0,NA,1992,2,400,TA,Y,26,0,NA,NA,7,2009,WD,Normal,173000
358,120,RM,44,4224,Pave,NA,Lvl,AllPub,Gtl,MeadowV,TwnhsE,1Story,5,1976,1976,Gable,CompShg,CemntBd,TA,Gd,TA,1142,GasA,TA,Y,SBrkr,1142,0,1142,1,1,3,TA,6,Typ,1,Po,1976,2,528,TA,Y,90,0,NA,MnPrv,8,2007,WD,Normal,134000
359,80,RL,92,6930,Pave,NA,Lvl,AllPub,Gtl,ClearCr,1Fam,SLvl,4,1958,1958,Hip,CompShg,Wd Sdng,TA,TA,TA,1062,GasA,Ex,Y,FuseF,1352,0,1352,1,0,3,Gd,6,Min2,0,NA,1958,1,288,TA,Y,0,0,NA,NA,7,2006,WD,Abnorml,130000
360,60,RL,78,12011,Pave,NA,Lvl,AllPub,Gtl,NoRidge,1Fam,2Story,5,1998,1998,Gable,CompShg,VinylSd,TA,Gd,TA,1086,GasA,Ex,Y,SBrkr,1086,838,1924,2,1,3,Gd,7,Typ,1,TA,1998,2,592,TA,Y,75,0,NA,NA,6,2006,WD,Normal,280000
361,85,RL,NA,7540,Pave,NA,Lvl,AllPub,Gtl,Mitchel,1Fam,SFoyer,6,1978,1978,Gable,CompShg,VinylSd,TA,Gd,TA,888,GasA,Ex,Y,SBrkr,912,0,912,1,0,2,TA,5,Typ,1,TA,1978,2,470,TA,Y,0,0,NA,MnPrv,6,2007,WD,Normal,156000
362,50,RL,NA,9144,Pave,Pave,Lvl,AllPub,Gtl,BrkSide,1Fam,1.5Fin,5,1940,1982,Gable,CompShg,MetalSd,TA,TA,TA,883,GasA,Gd,Y,SBrkr,988,517,1505,1,0,3,TA,8,Typ,0,NA,1940,1,240,TA,N,0,0,NA,NA,7,2008,WD,Normal,145000
363,85,RL,64,7301,Pave,NA,Lvl,AllPub,Gtl,Edwards,1Fam,SFoyer,5,2003,2003,Gable,CompShg,HdBoard,TA,NA,NA,0,GasA,Ex,Y,SBrkr,495,1427,1922,3,0,4,Gd,7,Typ,1,Ex,2003,2,672,TA,Y,0,0,NA,NA,7,2009,ConLD,Normal,198500
364,160,RM,21,1680,Pave,NA,Lvl,AllPub,Gtl,BrDale,Twnhs,2Story,8,1972,2007,Gable,CompShg,HdBoard,TA,TA,TA,483,GasA,Gd,Y,SBrkr,483,504,987,1,1,2,Gd,5,Typ,0,NA,1972,1,264,TA,Y,0,0,NA,NA,5,2009,WD,Normal,118000
365,60,RL,NA,18800,Pave,NA,Lvl,AllPub,Gtl,NWAmes,1Fam,2Story,5,1976,1976,Gable,CompShg,HdBoard,TA,Gd,TA,796,GasA,TA,Y,SBrkr,790,784,1574,2,1,3,TA,6,Typ,1,TA,1976,2,566,TA,Y,111,0,NA,NA,7,2006,WD,Normal,190000
366,70,RM,59,10690,Pave,NA,Lvl,AllPub,Gtl,IDOTRR,1Fam,2Story,7,1920,1997,Hip,CompShg,VinylSd,Gd,TA,Fa,672,GasA,Gd,Y,FuseA,672,672,1344,1,0,3,TA,6,Typ,0,NA,1964,1,468,TA,Y,128,0,NA,NA,7,2009,WD,Normal,147000
367,20,RL,NA,9500,Pave,NA,Lvl,AllPub,Gtl,"NAmes",1Fam,1Story,5,1963,1963,Gable,CompShg,Plywood,TA,Gd,TA,1394,GasA,Gd,Y,SBrkr,1394,0,1394,1,1,3,TA,6,Typ,2,Gd,1963,2,514,TA,Y,76,0,NA,NA,7,2009,WD,Normal,159000
368,80,RL,101,9150,Pave,NA,Lvl,AllPub,Gtl,"NAmes",1Fam,SLvl,5,1962,1962,Gable,Tar&Grv,Plywood,TA,Gd,TA,1099,GasA,Gd,Y,SBrkr,1431,0,1431,1,0,3,TA,6,Typ,1,Gd,1962,1,296,TA,Y,110,0,NA,NA,12,2008,WD,Normal,165000
369,20,RL,78,7800,Pave,NA,Lvl,AllPub,Gtl,"NAmes",1Fam,1Story,6,1954,1954,Gable,CompShg,HdBoard,TA,TA,TA,1268,GasA,Gd,Y,SBrkr,1268,0,1268,1,0,2,TA,7,Typ,1,Gd,1954,1,244,TA,Y,98,0,NA,NA,3,2010,WD,Normal,132000
370,20,RL,NA,9830,Pave,NA,Lvl,AllPub,Gtl,"NAmes",1Fam,1Story,7,1959,2006,Gable,CompShg,Wd Sdng,Gd,TA,TA,1063,GasA,Ex,Y,SBrkr,1287,0,1287,1,0,3,Gd,7,Typ,1,Gd,1997,2,576,TA,Y,17,0,NA,NA,3,2010,WD,Normal,162000
371,60,RL,NA,8121,Pave,NA,Lvl,AllPub,Gtl,Gilbert,1Fam,2Story,5,2000,2000,Gable,CompShg,VinylSd,TA,Gd,TA,953,GasA,Ex,Y,SBrkr,953,711,1664,2,1,3,TA,7,Typ,1,TA,2000,2,460,TA,Y,40,0,NA,NA,1,2006,WD,Normal,172400
372,50,RL,80,17120,Pave,NA,Lvl,AllPub,Gtl,ClearCr,1Fam,1.5Fin,4,1959,1959,Gable,CompShg,WdShing,TA,NA,NA,0,GasA,TA,Y,SBrkr,1120,468,1588,2,0,4,TA,7,Min2,1,Gd,1991,2,680,TA,N,59,0,NA,NA,7,2008,WD,Normal,134432
373,120,RL,50,7175,Pave,NA,Lvl,AllPub,Gtl,SawyerW,TwnhsE,1Story,5,1984,1984,Gable,CompShg,Plywood,TA,Gd,TA,744,GasA,TA,Y,SBrkr,752,0,752,1,0,2,TA,4,Typ,0,NA,1984,1,264,TA,Y,0,0,NA,MnPrv,2,2010,WD,Normal,125000
374,20,RL,79,10634,Pave,NA,Lvl,AllPub,Gtl,"NAmes",1Fam,1Story,6,1953,1953,Gable,CompShg,MetalSd,TA,TA,TA,608,GasA,TA,Y,SBrkr,1319,0,1319,1,0,3,TA,5,Min2,0,NA,1953,1,270,TA,Y,0,0,NA,GdWo,11,2009,WD,Normal,123000
375,60,RL,65,8200,Pave,NA,Lvl,AllPub,Gtl,CollgCr,1Fam,2Story,5,2003,2004,Gable,CompShg,VinylSd,TA,Gd,TA,847,GasA,Ex,Y,SBrkr,847,1081,1928,2,1,4,Gd,8,Typ,1,Gd,2003,2,434,TA,Y,48,0,NA,NA,7,2007,WD,Normal,219500
376,30,RL,NA,10020,Pave,NA,Low,AllPub,Sev,Edwards,1Fam,1Story,1,1922,1950,Gable,CompShg,Wd Sdng,Fa,Fa,Po,683,GasA,Gd,N,FuseA,904,0,904,0,1,1,Fa,4,Maj1,0,NA,NA,0,0,NA,Y,0,0,NA,NA,3,2009,WD,Normal,61000
377,85,RL,57,8846,Pave,NA,Lvl,AllPub,Gtl,CollgCr,1Fam,SFoyer,5,1996,1996,Gable,CompShg,VinylSd,TA,Gd,TA,870,GasA,Ex,Y,SBrkr,914,0,914,1,0,2,TA,5,Typ,0,NA,1998,2,576,TA,Y,0,0,NA,NA,7,2006,WD,Normal,148000
378,60,FV,102,11143,Pave,NA,Lvl,AllPub,Gtl,Somerst,1Fam,2Story,5,2004,2005,Gable,CompShg,CemntBd,TA,Gd,TA,1580,GasA,Ex,Y,SBrkr,1580,886,2466,3,0,4,Gd,8,Typ,1,Gd,2004,2,610,TA,Y,214,0,NA,NA,12,2007,WD,Normal,340000
379,20,RL,88,11394,Pave,NA,Lvl,AllPub,Gtl,StoneBr,1Fam,1Story,2,2010,2010,Hip,CompShg,VinylSd,TA,Ex,TA,1856,GasA,Ex,Y,SBrkr,1856,0,1856,1,1,1,Ex,8,Typ,1,Ex,2010,3,834,TA,Y,0,0,NA,NA,6,2010,New,Partial,394432
380,60,RL,60,8123,Pave,NA,Lvl,AllPub,Gtl,Gilbert,1Fam,2Story,5,2000,2000,Gable,CompShg,VinylSd,TA,Gd,TA,982,GasA,Ex,Y,SBrkr,1007,793,1800,2,1,3,TA,7,Typ,1,TA,2000,2,463,TA,Y,63,0,NA,NA,6,2009,WD,Normal,179000
381,50,RL,50,5000,Pave,Pave,Lvl,AllPub,Gtl,SWISU,1Fam,1.5Fin,6,1924,1950,Gable,CompShg,BrkFace,TA,TA,TA,1026,GasA,TA,Y,SBrkr,1026,665,1691,2,0,3,Gd,6,Typ,1,Gd,1924,1,308,TA,Y,0,0,NA,NA,5,2010,WD,Normal,127000
382,20,FV,60,7200,Pave,Pave,Lvl,AllPub,Gtl,Somerst,1Fam,1Story,5,2006,2006,Gable,CompShg,VinylSd,TA,Gd,Gd,1293,GasA,Ex,Y,SBrkr,1301,0,1301,2,0,2,Gd,5,Typ,1,Gd,2006,2,572,TA,Y,121,0,NA,NA,8,2006,New,Partial,187750
383,60,RL,79,9245,Pave,NA,Lvl,AllPub,Gtl,CollgCr,1Fam,2Story,5,2006,2006,Gable,CompShg,VinylSd,TA,Gd,TA,939,GasA,Ex,Y,SBrkr,939,858,1797,2,1,3,Gd,8,Typ,0,NA,2006,2,639,TA,Y,53,0,NA,NA,4,2007,WD,Normal,213500
